 UNKNOWN: 0, SYSTEMCALL: 0, USERMODE: 0, BLOCKED_IO: 0, BLOCKED_CPU: 0, BLOCKED_WAITKERNEL: 0,BLOCKED_WAITPROCESS: 0, BLOCKED_FOR_FUTEX: 0, BLOCKED_CPU_FUTEX: 0, TRASH: 0
0,1328485,20171789,0,137059593,0,10993357,0,0,0
0,1460629,21915741,0,89638005,0,17190682,0,0,0
0,1369997,21591911,0,113474839,0,15263705,0,0,0
0,1192966,20825151,0,98914287,0,4777402,0,0,0
0,1389232,20628219,0,65642745,0,14818522,0,0,0
0,1248472,18750083,0,39793015,0,21753002,0,0,0
0,1299508,20210298,0,45710765,0,70612380,0,0,0
0,1194370,19449078,0,56316657,0,10499375,0,0,0
0,1407536,19975270,0,57251608,0,14572956,0,0,0
0,1401869,20298853,0,42816931,0,31122103,0,0,0
0,1535398,20409222,0,60469559,0,71118330,0,0,0
0,1376313,19187418,0,42797587,0,31879436,0,0,0
0,1571725,21689933,0,28541710,0,33860943,0,0,0
0,1361531,21191685,0,76899883,0,20736936,0,0,0
0,1478056,21835558,0,115586311,0,28387347,0,0,0
0,1490113,21911077,0,92049636,0,12738736,0,0,0
0,1543390,20259311,0,89149054,0,26301514,0,0,0
0,1428987,20866136,0,101003562,0,18684875,0,0,0
0,1538504,21828393,0,94149165,0,29416521,0,0,0
0,1467004,20358968,0,89025375,0,15798137,0,0,0
0,1358790,20447387,0,60668863,0,22353742,0,0,0
0,1422732,19928171,0,88241663,0,18677024,0,0,0
0,1340200,20005211,0,51582580,0,18901409,0,0,0
0,1336098,20782276,0,115479727,0,18715600,0,0,0
0,1436778,22151533,0,165366662,0,26287228,0,0,0
0,1337605,21172223,0,138535557,0,20153854,0,0,0
0,1312789,19663756,0,81018615,0,13899081,0,0,0
0,1375293,20434469,0,127049940,0,21345441,0,0,0
0,1611408,23640471,0,152224487,0,34812850,0,0,0
0,1405916,22575120,0,146816526,0,9763712,0,0,0
0,1460198,21837681,0,79148243,0,16832401,0,0,0
0,1063285,17477295,0,32931778,0,17008790,0,0,0
0,1064982,15927197,0,24781069,0,13286746,0,0,0
0,1390614,21529413,0,83877770,0,21469653,0,0,0
0,1331949,19598790,0,66734228,0,48599503,0,0,0
0,1445153,21490552,0,27525531,0,27102887,0,0,0
0,1280614,20128414,0,90108466,0,7546200,0,0,0
0,1311162,19217474,0,122806610,0,12294656,0,0,0
0,1444718,20315956,0,54891359,0,35320459,0,0,0
0,1326150,20680237,0,66753306,0,16813884,0,0,0
0,1313404,19758473,0,87551457,0,14628503,0,0,0
0,1575895,21665387,0,102535577,0,16776514,0,0,0
0,1660311,24512948,0,74428054,0,13441775,0,0,0
0,1454475,20985701,0,37674481,0,32375218,0,0,0
0,1317535,20832902,0,86325675,0,15566164,0,0,0
0,1171117,17309651,0,14998318,0,37238417,0,0,0
0,1149420,17233530,0,53548999,0,28649485,0,0,0
0,1092461,17708359,0,64308334,0,14376511,0,0,0
0,1150525,16837631,0,73834666,0,13431419,0,0,0
0,1301834,19075242,0,50610611,0,14624729,0,0,0
0,1277787,19236019,0,54019471,0,11728819,0,0,0
0,1333679,20516032,0,19158844,0,41294581,0,0,0
0,1331293,21037458,0,47476986,0,41126375,0,0,0
0,1294704,20159127,0,66803586,0,13657303,0,0,0
0,1322703,18275940,0,71209754,0,19079648,0,0,0
0,1274222,18705903,0,53987339,0,25628962,0,0,0
0,1335007,19268925,0,36783751,0,23418043,0,0,0
0,1413971,20452589,0,130578431,0,19743311,0,0,0
0,1292059,18686621,0,28908309,0,51549528,0,0,0
0,1380835,20749463,0,136746386,0,17462799,0,0,0
0,1309376,20923969,0,136328655,0,13995920,0,0,0
0,1339272,19639319,0,118806413,0,10479904,0,0,0
0,1280178,20801085,0,183797688,0,14612124,0,0,0
0,1408054,21360950,0,126853067,0,20650705,0,0,0
0,1441332,20967984,0,100075585,0,8344023,0,0,0
0,1197136,18879158,0,152304840,0,13381117,0,0,0
0,1525826,18895943,0,65183846,0,49768254,0,0,0
0,1321481,21171379,0,71438978,0,15323435,0,0,0
0,1172756,18164686,0,18072155,0,23616538,0,0,0
0,1012003,17398400,0,36887076,0,5518182,0,0,0
0,1405982,19484697,0,67392199,0,19744365,0,0,0
0,1312959,20045152,0,53956779,0,25505682,0,0,0
0,1518064,21089211,0,30794559,0,25027006,0,0,0
0,1228650,20123734,0,148943062,0,12844701,0,0,0
0,1136883,18954748,0,90758383,0,14962228,0,0,0
0,1156602,17446106,0,17057414,0,22511324,0,0,0
0,1055125,16253082,0,15289801,0,19155951,0,0,0
0,954232,15591415,0,32091482,0,3336231,0,0,0
0,1055907,16073862,0,12342649,0,11531228,0,0,0
0,1098935,16238219,0,19985915,0,14550105,0,0,0
0,1311243,20664383,0,154013474,0,22906189,0,0,0
0,1438490,21218680,0,87368533,0,15871692,0,0,0
0,1176079,18670768,0,55861614,0,3310009,0,0,0
0,1116884,18705975,0,79663318,0,21049051,0,0,0
0,1347466,21119915,0,106662888,0,12011180,0,0,0
0,1372864,21043809,0,50529351,0,7821430,0,0,0
0,1484451,21219512,0,115552705,0,13248230,0,0,0
0,1361135,19367323,0,90320639,0,12222271,0,0,0
0,1389910,19089495,0,87582981,0,21521073,0,0,0
0,1525567,21871451,0,109160095,0,27087535,0,0,0
0,1594678,22023921,0,54972160,0,77459509,0,0,0
0,1471815,20442828,0,136376799,0,23960140,0,0,0
0,1463030,21884889,0,126708950,0,4480527,0,0,0
0,1632036,20774232,0,24147963,0,36128438,0,0,0
0,1506371,24423280,0,115509575,0,13902156,0,0,0
0,1643147,24788311,0,88575405,0,21275225,0,0,0
0,1465653,21980372,0,82010814,0,40161344,0,0,0
0,1506652,22019091,0,140625049,0,20941761,0,0,0
0,1413738,21665681,0,147723148,0,12997990,0,0,0
0,1284832,21795079,0,133146992,0,19128280,0,0,0
0,1419006,20271418,0,45557374,0,60544203,0,0,0
0,1380858,21559902,0,58381681,0,17339794,0,0,0
0,1341165,21051375,0,78200746,0,25420868,0,0,0
0,1440261,20526993,0,47067561,0,21998779,0,0,0
0,1366659,20464953,0,41276325,0,18310379,0,0,0
0,1388843,21274631,0,46957950,0,20122755,0,0,0
0,1206430,19945797,0,106860389,0,14359051,0,0,0
0,1441789,20889100,0,90926992,0,11973807,0,0,0
0,1508173,20202236,0,44491159,0,23542651,0,0,0
0,1183433,19228466,0,135951817,0,9431422,0,0,0
0,1309502,18852186,0,33282369,0,13390152,0,0,0
0,1379726,21540044,0,60029937,0,23224775,0,0,0
0,1333239,19449426,0,60514124,0,17295026,0,0,0
0,1346405,20576337,0,150727603,0,23503617,0,0,0
0,1273937,18769544,0,101949682,0,16097195,0,0,0
0,1253888,18930872,0,42126265,0,31293080,0,0,0
0,1201634,19350807,0,82399406,0,11339845,0,0,0
0,1432497,20765141,0,69447957,0,8521822,0,0,0
0,1309072,22452306,0,114707100,0,12195184,0,0,0
0,1264434,20895633,0,107010404,0,19994369,0,0,0
0,1235627,20560453,0,128860604,0,12162386,0,0,0
0,1268578,19845377,0,137921077,0,4714981,0,0,0
0,1325922,20942446,0,184088310,0,19100698,0,0,0
0,1126580,19725691,0,58081346,0,16405779,0,0,0
0,1405510,22438628,0,60657388,0,29687282,0,0,0
0,1565809,23781072,0,92461209,0,25190270,0,0,0
0,1348763,20862775,0,91761353,0,21949463,0,0,0
0,1358943,22296303,0,107869248,0,10375466,0,0,0
0,1394026,20084266,0,123170224,0,44928047,0,0,0
0,1491134,21732276,0,79547931,0,30901133,0,0,0
0,1618104,22107033,0,18589371,0,27310910,0,0,0
0,1393200,21768130,0,78756456,0,22665028,0,0,0
0,1563715,23173168,0,125801635,0,16355244,0,0,0
0,1566091,22026451,0,65153954,0,23006737,0,0,0
0,1721459,22614253,0,56554309,0,33579113,0,0,0
0,1715879,23636456,0,81414986,0,25263092,0,0,0
0,1310934,20230230,0,156051106,0,11762280,0,0,0
0,1381888,20277580,0,39938740,0,21403781,0,0,0
0,1430060,20668708,0,112849898,0,42826281,0,0,0
0,1476028,21459199,0,58484845,0,40432010,0,0,0
0,1548465,22322688,0,56422259,0,38463478,0,0,0
0,1448814,20874346,0,62328798,0,12309826,0,0,0
0,1401671,21823222,0,74885679,0,15537958,0,0,0
0,1372560,22497211,0,151174296,0,31785792,0,0,0
0,1426942,21688553,0,195634718,0,31683433,0,0,0
0,1458152,20397213,0,96919322,0,52603915,0,0,0
0,1461266,20592570,0,54052582,0,24659599,0,0,0
0,1379676,20781142,0,93269645,0,23466957,0,0,0
0,1461648,22508161,0,81372351,0,27412650,0,0,0
0,1307278,18978584,0,18126559,0,29034778,0,0,0
0,1504773,20648933,0,32877833,0,34798208,0,0,0
0,1276792,19316689,0,50735856,0,30830686,0,0,0
0,1367229,20513156,0,63665821,0,23058267,0,0,0
0,1470105,20387929,0,105391341,0,21650853,0,0,0
0,1483564,20907950,0,21022687,0,21603158,0,0,0
0,1463701,20846008,0,10933298,0,41205633,0,0,0
0,1370018,20273218,0,122713418,0,39267643,0,0,0
0,1190485,19765887,0,128608796,0,9593162,0,0,0
0,1702000,23085107,0,132842895,0,23179313,0,0,0
0,1477511,24486726,0,138030032,0,24705291,0,0,0
0,1534049,23487965,0,223869531,0,17196666,0,0,0
0,1427290,21450111,0,62949088,0,31144597,0,0,0
0,1515415,21496518,0,68564781,0,26112757,0,0,0
0,1430284,20817845,0,90359060,0,14932765,0,0,0
0,1484008,21308585,0,224076353,0,7241166,0,0,0
0,1375835,20901110,0,61009779,0,26937965,0,0,0
0,1548076,20427722,0,14865881,0,36643416,0,0,0
0,1277584,19113115,0,88833387,0,21042058,0,0,0
0,1405662,19924752,0,71929099,0,14620538,0,0,0
0,1280916,18740715,0,71891910,0,15593750,0,0,0
0,1547955,22508144,0,61208218,0,31478968,0,0,0
0,1224266,18819546,0,22628226,0,8351690,0,0,0
0,1154355,19591354,0,131043857,0,6163939,0,0,0
0,1378622,21848747,0,93080779,0,16685311,0,0,0
0,1556373,21499575,0,68800687,0,30633941,0,0,0
0,1533044,22852465,0,183212969,0,42392389,0,0,0
0,1537872,23624806,0,108140054,0,14214252,0,0,0
0,1638254,23457542,0,115053023,0,63444329,0,0,0
0,1297378,21472978,0,196156405,0,7933041,0,0,0
0,1200961,19562730,0,106674093,0,28324281,0,0,0
0,1459728,20488866,0,51146436,0,11907822,0,0,0
0,1293868,22505959,0,110253146,0,22759113,0,0,0
0,1257048,18655569,0,64169339,0,16869692,0,0,0
0,1531373,20800952,0,46080107,0,29323619,0,0,0
0,1419820,20753141,0,45847403,0,22490744,0,0,0
0,1289992,22371880,0,135047196,0,12638492,0,0,0
0,1355961,21356119,0,174751198,0,12261301,0,0,0
0,1210878,20479733,0,59182649,0,4901124,0,0,0
0,1428439,19640126,0,59359796,0,24768013,0,0,0
0,1308558,20077070,0,62475580,0,22687596,0,0,0
0,1380218,21772489,0,143656895,0,26671913,0,0,0
0,1477572,23282536,0,154955782,0,14929878,0,0,0
0,1205509,18264436,0,92917666,0,28242786,0,0,0
0,1315551,18995700,0,89955591,0,14164511,0,0,0
0,1333092,19445451,0,69381695,0,33413903,0,0,0
0,1498206,24191212,0,137759446,0,14372798,0,0,0
0,1359907,20038793,0,83368510,0,24217007,0,0,0
0,1264770,21828945,0,103194359,0,7252666,0,0,0
0,1373150,20607978,0,89833957,0,12468570,0,0,0
0,1396063,20472233,0,82039420,0,17492614,0,0,0
0,1589826,23354804,0,74442557,0,30917025,0,0,0
0,1508873,22181992,0,113491754,0,15757374,0,0,0
0,1243171,18385823,0,37743183,0,32279497,0,0,0
0,1292693,20747586,0,127757418,0,21636522,0,0,0
0,1123622,17662176,0,60879980,0,14533620,0,0,0
0,1446958,20577074,0,70508802,0,33445724,0,0,0
0,1566580,20231483,0,47469751,48891,28079073,0,0,0
0,1333638,22945696,0,71817257,0,10716903,0,0,0
0,1368120,21234864,0,49997793,0,57347629,0,0,0
0,1436441,20773100,0,72991529,0,42799162,0,0,0
0,1403381,21343104,0,80376863,0,9676656,0,0,0
0,1420164,21264712,0,99503968,0,17224165,0,0,0
0,1420093,21459885,0,37728642,0,25561637,0,0,0
0,1423448,19407859,0,39070329,0,49646408,0,0,0
0,1650178,21467000,0,94398065,0,68358594,0,0,0
0,1362897,21081198,0,120600743,0,19646086,0,0,0
0,1627365,21790763,0,119167157,0,18255901,0,0,0
0,1410631,21452680,0,134516098,0,7681580,0,0,0
0,1442115,22313405,0,44702560,0,14219852,0,0,0
0,1560593,22938894,0,115857950,0,21095775,0,0,0
0,1462168,20216199,0,95787311,0,14222615,0,0,0
0,1349052,22524527,0,154055978,0,12610070,0,0,0
0,1453159,22233011,0,91891845,0,22762445,0,0,0
0,1368880,22772018,0,54295594,46921,21826265,0,0,0
0,1592931,21537792,0,76187496,0,24780188,0,0,0
0,1381347,21240646,0,98378455,0,18270013,0,0,0
0,1335071,22708939,0,103194879,0,13560922,0,0,0
0,1340778,20344405,0,69741886,0,8935197,0,0,0
0,1366298,19537495,0,21584590,0,23330098,0,0,0
0,1266499,19293954,0,104336583,0,13287704,0,0,0
0,1556244,22227858,0,78109259,0,27342284,0,0,0
0,1313647,17564140,0,3281191,0,38278735,0,0,0
0,1290137,19302182,0,72516409,0,30054098,0,0,0
0,1187383,18960024,0,93421585,0,17968762,0,0,0
0,1152600,18290931,0,29561351,0,8895168,0,0,0
0,1333732,20498082,0,50692500,0,17807011,0,0,0
0,1150533,17518653,0,47021870,0,30258737,0,0,0
0,1116772,17230294,0,74152513,0,23007913,0,0,0
0,1342540,20285804,0,60682982,0,33430264,0,0,0
0,1311277,20229739,0,78478333,0,9936893,0,0,0
0,1384857,20218865,0,43797574,0,23943681,0,0,0
0,1521275,23047319,0,104733322,0,16662643,0,0,0
0,1388437,23091245,0,199535033,0,15798224,0,0,0
0,1232616,19400103,0,98857016,0,25705695,0,0,0
0,1111979,18826246,0,87078089,0,11430760,0,0,0
0,1161336,18796717,0,84692896,0,8547763,0,0,0
0,1406935,19908131,0,48006773,0,14016145,0,0,0
0,1471593,20854774,0,81455394,0,35086671,0,0,0
0,1326018,19364615,0,89132378,0,22640554,0,0,0
0,1326900,19595874,0,75672884,0,14523755,0,0,0
0,1468763,20718229,0,225975192,0,23509866,0,0,0
0,1572341,20706369,0,87150644,0,20955825,0,0,0
0,1451634,21798929,0,97448092,0,26664266,0,0,0
0,1471771,21759196,0,74442347,0,21167624,0,0,0
0,1462857,20346440,0,23815358,0,26569300,0,0,0
0,1264989,20589663,0,68594990,0,13160382,0,0,0
0,1327011,21534263,0,42300929,0,19202387,0,0,0
0,1456462,23151612,0,171097319,0,29480285,0,0,0
0,1227483,20478844,0,118875340,0,27265824,0,0,0
0,1511265,21357729,0,102297957,0,23721392,0,0,0
0,1465050,21038076,0,90247605,0,19784025,0,0,0
0,1320868,19240984,0,124879957,0,24548710,0,0,0
0,1616379,21638972,0,87026945,0,17166031,0,0,0
0,1557124,21566944,0,47774777,0,25916030,0,0,0
0,1354838,20412713,0,79208737,0,11906225,0,0,0
0,1333879,22240363,0,95622858,0,3023971,0,0,0
0,1486525,22618365,0,51249576,0,26314105,0,0,0
0,1462249,23650988,0,143268795,0,18534289,0,0,0
0,1629486,23173152,0,151509962,0,21498918,0,0,0
0,1406591,22114596,0,181479676,0,15710993,0,0,0
0,1362855,20047857,0,8184422,0,34655695,0,0,0
0,1361540,20804822,0,96214840,0,13197952,0,0,0
0,1428619,21822032,0,112681497,0,34856930,0,0,0
0,1314073,19918911,0,74475153,0,15971485,0,0,0
0,1292150,20456543,0,66454239,0,18084170,0,0,0
0,1327399,20337276,0,139918170,0,15124384,0,0,0
0,1360444,21094877,0,111230383,0,27558023,0,0,0
0,1543480,22232710,0,122268372,0,21584455,0,0,0
0,1511790,21006928,0,89964824,0,17321465,0,0,0
0,1171064,20044152,0,119895772,0,13792135,0,0,0
0,1479811,20471252,0,74157797,0,39766244,0,0,0
0,1479729,21294035,0,64225329,0,38953096,0,0,0
0,1517672,21159780,0,132462773,0,26678510,0,0,0
0,1417930,21657735,0,120302400,0,21449434,0,0,0
0,1490151,21754830,0,56686287,0,23379581,0,0,0
0,1610901,22367062,0,124971905,0,18398781,0,0,0
0,1610331,23520354,0,131321828,0,13833343,0,0,0
0,1536785,22061734,0,105676792,0,17888531,0,0,0
0,1448611,20198872,0,52816191,0,18687884,0,0,0
0,1386325,20926054,0,44163091,0,19868585,0,0,0
0,1417164,21446376,0,91020446,0,21386264,0,0,0
0,1337840,22621044,0,120644031,0,15997503,0,0,0
0,1435451,21859568,0,104651510,0,71060080,0,0,0
0,1315619,19822205,0,129116913,0,55421561,0,0,0
0,1478356,20576972,0,77156685,0,14841112,0,0,0
0,1209492,18708082,0,45241704,0,17037606,0,0,0
0,1186902,19531464,0,103536989,0,21823348,0,0,0
0,1462783,20270144,0,99156345,0,11251627,0,0,0
0,1286173,21093788,0,106511870,0,13171914,0,0,0
0,1506469,21200409,0,61243079,0,30158436,0,0,0
0,1358056,21995158,0,45561001,0,17585494,0,0,0
0,1212887,19676146,0,57440463,0,13796134,0,0,0
0,1281598,20716566,0,69646766,0,15513974,0,0,0
0,1352895,20778803,0,140675566,0,68260558,0,0,0
0,1460650,20701090,0,121680150,0,20915922,0,0,0
0,2236152,23069978,0,92680287,0,25017622,0,0,0
0,1344224,19865475,0,75875480,0,22916903,0,0,0
0,1645684,25158349,0,78461992,0,50274150,0,0,0
0,1388195,19651872,0,80781409,0,22469758,0,0,0
0,1537687,21072354,0,46153082,0,26791269,0,0,0
0,1300632,19582263,0,30182086,0,25212092,0,0,0
0,1385071,21662359,0,100024615,0,26566295,0,0,0
0,1243231,18676794,0,39840050,0,29341771,0,0,0
0,1088168,18006095,0,67299270,0,10189393,0,0,0
0,1344885,20341238,0,112231709,0,31454636,0,0,0
0,1341654,19756034,0,169201873,0,19142235,0,0,0
0,1256215,19651458,0,63778236,0,15231058,0,0,0
0,1224067,18020517,0,59855840,0,20467647,0,0,0
0,1334743,20217447,0,113891498,0,13573334,0,0,0
0,1210017,20172697,0,151745522,0,3718483,0,0,0
0,1295866,20025464,0,33589640,0,25887623,0,0,0
0,1174280,19567136,0,85150056,0,10823953,0,0,0
0,1244026,18402931,0,50325674,0,37742693,0,0,0
0,1238440,19197258,0,22744881,49178,90829725,0,0,0
0,1342591,21738218,0,119552626,0,18811863,0,0,0
0,1228843,19119072,0,150686783,0,12845794,0,0,0
0,1499520,21369551,0,52382307,51458,22109566,0,0,0
0,1451687,20026777,0,29741128,0,23740419,0,0,0
0,1337556,19159382,0,18241890,0,4669574,0,0,0
0,1309909,19730692,0,21403208,48834,12481658,0,0,0
0,1474882,22630290,0,167242294,0,9964775,0,0,0
0,1487297,20549919,0,71049721,0,20706690,0,0,0
0,1390815,20635139,0,80447313,0,11685313,0,0,0
0,1460228,21837063,0,52663069,0,27950646,0,0,0
0,1448342,21428362,0,58125918,0,18726838,0,0,0
0,1670158,22550008,0,80046124,0,21186641,0,0,0
0,1360038,20054470,0,170925322,0,10771539,0,0,0
0,1338767,20332398,0,60349249,0,24895190,0,0,0
0,1394297,21270065,0,91816453,0,15801503,0,0,0
0,1525015,20945843,0,80318118,0,63333327,0,0,0
0,1369987,21152486,0,40009412,49336,23208032,0,0,0
0,1303246,20057664,0,93297454,0,46795860,0,0,0
0,1449356,20624984,0,35761959,0,30954295,0,0,0
0,1430011,20741567,0,77711605,0,17144416,0,0,0
0,1250025,20204817,0,97907768,0,13581880,0,0,0
0,1285855,20730949,0,76085707,0,12892491,0,0,0
0,1459783,23053839,0,144820757,0,41324218,0,0,0
0,1608824,21255565,0,62774368,0,36713892,0,0,0
0,1524963,22666075,0,74325277,0,18446571,0,0,0
0,1351273,19875453,0,79379549,0,20181702,0,0,0
0,1374819,20571799,0,75789224,0,24048367,0,0,0
0,1243222,19436217,0,44752591,0,18324182,0,0,0
0,1522371,22302539,0,98922000,0,17447398,0,0,0
0,1497438,20129989,0,96506952,0,20113298,0,0,0
0,1350327,19973103,0,56418526,0,22683621,0,0,0
0,1265078,21060733,0,105108269,0,18745861,0,0,0
0,1491660,21232809,0,53173445,0,38838703,0,0,0
0,1379376,20240511,0,131824384,0,13237383,0,0,0
0,1332769,20695137,0,94127636,0,20362512,0,0,0
0,1412575,19656551,0,33217334,0,30914941,0,0,0
0,1449856,21036085,0,106832633,0,21404295,0,0,0
0,1604587,23308115,0,126799385,0,27360147,0,0,0
0,1473169,20893493,0,35361697,0,19588354,0,0,0
0,1473329,21172325,0,85795649,0,21024374,0,0,0
0,1299752,19211981,0,44312892,0,20277485,0,0,0
0,1537048,21720757,0,116408236,0,11756828,0,0,0
0,1344490,19939193,0,154701062,0,16498579,0,0,0
0,1458152,22195763,0,142368728,0,18743237,0,0,0
0,1413146,20797860,0,76355072,0,22213352,0,0,0
0,1398196,20198586,0,82343723,0,32790484,0,0,0
0,1518180,23022811,0,72126018,0,20070164,0,0,0
0,1536588,21833331,0,126302874,0,8005043,0,0,0
0,1479423,22336709,0,125239383,0,10380440,0,0,0
0,1319777,20084548,0,77015103,0,10102283,0,0,0
0,1212353,19567539,0,81294162,0,10590844,0,0,0
0,1153441,21373485,0,146390993,0,6918319,0,0,0
0,1255773,19072160,0,85491799,0,18692199,0,0,0
0,1199484,19397819,0,41223522,0,17614051,0,0,0
0,1493760,21516996,0,93436991,0,20221997,0,0,0
0,1355532,19494847,0,116043221,0,17318596,0,0,0
0,1425441,20301521,0,89114326,0,22475846,0,0,0
0,1314403,20979797,0,174237088,0,14001894,0,0,0
0,1328381,19711926,0,110729420,0,18768944,0,0,0
0,1637766,22369549,0,50592431,0,25839644,0,0,0
0,1591646,22602245,0,75649250,0,23897379,0,0,0
0,1533213,23354861,0,154151659,0,15919622,0,0,0
0,1345785,20711793,0,113666796,0,30769176,0,0,0
0,1589811,21602975,0,117631638,0,54579119,0,0,0
0,1603392,20475982,0,11597064,0,34368687,0,0,0
0,1508686,22085656,0,122042237,0,23438528,0,0,0
0,1473097,23174812,0,136030603,0,23836547,0,0,0
0,1304627,21161118,0,110565591,0,9695062,0,0,0
0,1504952,20499299,0,63018733,0,17636069,0,0,0
0,1541121,20981633,0,68914717,0,29007038,0,0,0
0,1299924,20393817,0,91872147,0,22806057,0,0,0
0,1397889,20475181,0,208598386,0,10032871,0,0,0
0,1506393,23748179,0,119069768,0,34479427,0,0,0
0,1413908,20079950,0,41373580,0,30742892,0,0,0
0,1445726,19597439,0,24026558,0,25996656,0,0,0
0,1313511,20467020,0,67344837,0,21821942,0,0,0
0,1394050,20454356,0,168277486,0,20220862,0,0,0
0,1379364,20264267,0,83194471,0,23481077,0,0,0
0,1437947,21693891,0,131663505,0,37244042,0,0,0
0,1476438,22931593,0,183247265,0,24631890,0,0,0
0,1315038,19578232,0,124042074,0,17787703,0,0,0
0,1473229,21634086,0,50984395,0,22205244,0,0,0
0,1438882,21023348,0,43376783,0,23021359,0,0,0
0,1454108,22156632,0,104898299,0,28897330,0,0,0
0,1412965,20785976,0,129170296,0,20730541,0,0,0
0,1351606,20050817,0,192462692,0,32415523,0,0,0
0,1230828,18547181,0,62497366,0,23511490,0,0,0
0,1162920,19529531,0,64080473,0,13778196,0,0,0
0,1345802,21216497,0,73535653,0,18707641,0,0,0
0,1390684,20226609,0,64634567,0,26853360,0,0,0
0,1419155,20288813,0,38310788,0,25388969,0,0,0
0,1352931,20634465,0,69607060,0,31590104,0,0,0
0,1463442,22124813,0,119229018,0,32359247,0,0,0
0,1373767,20288164,0,20775403,0,30718379,0,0,0
0,1591697,20854732,0,33846212,0,32470221,0,0,0
0,1347967,19641732,0,23060786,51125,36018867,0,0,0
0,1495655,21011730,0,73042534,0,22857251,0,0,0
0,1403206,21737161,0,75638003,0,21576761,0,0,0
0,1463379,22221870,0,117827002,0,21844792,0,0,0
0,1304850,21511508,0,152363897,0,21943178,0,0,0
0,1332898,19291442,0,81525107,0,39091180,0,0,0
0,1305773,18895695,0,47104710,0,15815484,0,0,0
0,1423025,21422182,0,62001842,0,21268011,0,0,0
0,1157524,18564551,0,109669215,0,9891711,0,0,0
0,1031163,15370628,0,10620399,0,15389046,0,0,0
0,979191,15321540,0,35875125,0,9293085,0,0,0
0,1068775,15397239,0,2343753,0,22146208,0,0,0
0,988972,16105111,0,34502547,0,10692578,0,0,0
0,1023446,15673459,0,26266194,0,16510591,0,0,0
0,1270926,20249245,0,73819123,0,28981627,0,0,0
0,1402995,19292023,0,22912842,0,35726291,0,0,0
0,1311369,19543564,0,49190362,0,30254675,0,0,0
0,1224055,19517009,0,104961663,0,5660117,0,0,0
0,1436298,19250461,0,47584687,0,63400291,0,0,0
0,1162168,18803461,0,66388636,0,12193603,0,0,0
0,1275383,19821373,0,28605473,0,16217030,0,0,0
0,1374143,20056714,0,78283398,0,17008245,0,0,0
0,1242934,19381199,0,76621402,0,26653470,0,0,0
0,1309518,18696153,0,34987941,0,28561865,0,0,0
0,1477797,19644523,0,46099231,0,21032591,0,0,0
0,1318892,20879397,0,75752031,0,8013767,0,0,0
0,1465160,20977552,0,81643248,0,15332272,0,0,0
0,1418366,20949595,0,98184724,0,19952808,0,0,0
0,1389448,21409346,0,131846473,0,16830184,0,0,0
0,1474965,20578996,0,63610429,0,21242680,0,0,0
0,1370192,19779073,0,143736048,0,17223749,0,0,0
0,1256137,17765977,0,29156987,0,29712356,0,0,0
0,1310216,19322721,0,53603499,0,88395982,0,0,0
0,1425020,19858742,0,59687102,0,34822074,0,0,0
0,1219076,19024825,0,75865569,0,15336868,0,0,0
0,1261918,18716493,0,31956611,0,31681142,0,0,0
0,1116224,18219843,0,66321406,0,7533032,0,0,0
0,1240813,18505083,0,13305273,0,36425633,0,0,0
0,1348353,19914826,0,130611820,0,16372705,0,0,0
0,1240393,18168209,0,33361749,0,23139830,0,0,0
0,1206737,17927450,0,22694234,0,20925945,0,0,0
0,1216645,19400803,0,70546830,0,11917483,0,0,0
0,1247306,18764603,0,147338051,0,14894857,0,0,0
0,1290881,19948869,0,214243063,0,15522367,0,0,0
0,1313028,17161232,0,22319004,0,21667795,0,0,0
0,1174097,18383129,0,65792389,0,9021321,0,0,0
0,1195708,20178046,0,100835650,0,19560944,0,0,0
0,1479530,23825241,0,118820413,0,19610058,0,0,0
0,1282713,20433276,0,67605423,0,12419368,0,0,0
0,1307814,21539664,0,81407005,0,17946094,0,0,0
0,1180788,18893823,0,84385092,0,21704116,0,0,0
0,1394692,21750224,0,36478381,0,25230101,0,0,0
0,1420447,21336455,0,124438852,0,29616050,0,0,0
0,1671567,21066728,0,121808695,0,17394648,0,0,0
0,1461806,21876583,0,125488899,0,14862378,0,0,0
0,1376953,22277301,0,210961369,0,14777976,0,0,0
0,1210727,18758824,0,78221219,0,14755681,0,0,0
